eventName,currentDoc,eventSource,sentIndex,sentSeq,compose,delete,relocate,reflect,seekSugg,acceptSugg,dismissSugg,reviseSugg,reviseUser,lowModification,highModification,highTemp,lowTemp
suggestion-get,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",user,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1
text-delete,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
",user,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1
text-delete,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
",user,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
text-delete,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.
he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
",user,2,0,0,1,0,0,0,0,0,0,1,1,0,0,1
suggestion-get,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.
he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
 ",user,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
suggestion-close,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.
he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
 ",user,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1
suggestion-get,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.
he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
 ",user,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
suggestion-get,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.
he alien is a huge fan of Matt Damon, and has kidnapped him to be his friend.
 ",user,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1
text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

M",user,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
text-insert,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

Ma",user,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1
