,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630496666451,,,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,",250,[],0,,5,30,0.9,1,0,0.5,0
1,text-insert,user,1630496681005,"{'ops': [{'retain': 250}, {'insert': ' '}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, ",251,[],0,,5,30,0.9,1,0,0.5,1
2,text-insert,user,1630496684150,"{'ops': [{'retain': 251}, {'insert': 'o'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, o",252,[],0,,5,30,0.9,1,0,0.5,2
3,text-insert,user,1630496684374,"{'ops': [{'retain': 252}, {'insert': 'l'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, ol",253,[],0,,5,30,0.9,1,0,0.5,3
4,text-insert,user,1630496684502,"{'ops': [{'retain': 253}, {'insert': 'd'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, old",254,[],0,,5,30,0.9,1,0,0.5,4
5,text-insert,user,1630496684694,"{'ops': [{'retain': 254}, {'insert': 'e'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, olde",255,[],0,,5,30,0.9,1,0,0.5,5
6,text-insert,user,1630496684789,"{'ops': [{'retain': 255}, {'insert': 'r'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older",256,[],0,,5,30,0.9,1,0,0.5,6
7,text-insert,user,1630496684950,"{'ops': [{'retain': 256}, {'insert': ' '}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older ",257,[],0,,5,30,0.9,1,0,0.5,7
8,text-insert,user,1630496686293,"{'ops': [{'retain': 257}, {'insert': 's'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older s",258,[],0,,5,30,0.9,1,0,0.5,8
9,text-insert,user,1630496686501,"{'ops': [{'retain': 258}, {'insert': 't'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older st",259,[],0,,5,30,0.9,1,0,0.5,9
10,text-insert,user,1630496687409,"{'ops': [{'retain': 259}, {'insert': 'e'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older ste",260,[],0,,5,30,0.9,1,0,0.5,10
11,text-insert,user,1630496687534,"{'ops': [{'retain': 260}, {'insert': 'r'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older ster",261,[],0,,5,30,0.9,1,0,0.5,11
12,text-insert,user,1630496687892,"{'ops': [{'retain': 261}, {'insert': 'o'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, older stero",262,[],0,,5,30,0.9,1,0,0.5,12
