,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630861727674,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion,",336,[],0,,5,30,0.9,1,0,0.5,0
1,text-insert,user,1630861729692,"{'ops': [{'retain': 336}, {'insert': ' '}]}",,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,[],0,,5,30,0.9,1,0,0.5,1
2,suggestion-get,user,1630861730129,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,[],0,,5,30,0.9,1,0,0.5,2
3,suggestion-open,api,1630861732201,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,"[{'index': 0, 'original': 'the most important thing students should learn in school is Math (And not computer science).', 'trimmed': 'the most important thing students should learn in school is Math (And not computer science).', 'probability': 7.249842246808813e-20}, {'index': 1, 'original': 'the most important things that students should learn are the core subjects, such as English, Maths, Science.', 'trimmed': 'the most important things that students should learn are the core subjects, such as English, Maths, Science.', 'probability': 7.05999028818369e-16}, {'index': 2, 'original': 'students should learn things that will help them be a better person after graduating from high school.', 'trimmed': 'students should learn things that will help them be a better person after graduating from high school.', 'probability': 6.07879979798854e-24}, {'index': 3, 'original': 'the most important thing children should learn in school is to always try their best even when the odds are against them.', 'trimmed': 'the most important thing children should learn in school is to always try their best even when the odds are against them.', 'probability': 3.920313189481778e-17}]",0,,5,30,0.9,1,0,0.5,3
4,suggestion-hover,user,1630861740158,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,[],0,0,5,30,0.9,1,0,0.5,4
5,suggestion-hover,user,1630861740191,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,[],0,1,5,30,0.9,1,0,0.5,5
6,suggestion-select,user,1630861744971,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,[],1,1,5,30,0.9,1,0,0.5,6
7,suggestion-close,api,1630861744972,,,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, ",337,[],1,1,5,30,0.9,1,0,0.5,7
8,text-insert,api,1630861744992,"{'ops': [{'retain': 337}, {'insert': 'the most important things that students should learn are the core subjects, such as English, Maths, Science.'}]}",,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, the most important things that students should learn are the core subjects, such as English, Maths, Science.",445,[],1,1,5,30,0.9,1,0,0.5,8
9,text-insert,user,1630861751750,"{'ops': [{'retain': 445}, {'insert': ' '}]}",,"What Are the Most Important Things Students Should Learn in School?

In your opinion, what are the most important things students should learn in school? What is the most important thing you have learned in school? How has this knowledge affected your life? How do you think it will help your success in the future?

---

In my opinion, the most important things that students should learn are the core subjects, such as English, Maths, Science. ",446,[],1,1,5,30,0.9,1,0,0.5,9
