,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630296495641,,,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,",250,[],0,,5,30,0.2,1,0,0.5,0
1,cursor-select,user,1630296500269,,"{'index': 124, 'length': 6}","What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,",124,[],0,,5,30,0.2,1,0,0.5,1
2,cursor-forward,user,1630296534028,,"{'index': 250, 'length': 0}","What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,",250,[],0,,5,30,0.2,1,0,0.5,2
3,cursor-select,user,1630296538535,,"{'index': 150, 'length': 79}","What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,",150,[],0,,5,30,0.2,1,0,0.5,3
4,cursor-forward,user,1630296540921,,"{'index': 250, 'length': 0}","What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,",250,[],0,,5,30,0.2,1,0,0.5,4
5,text-insert,user,1630296541912,"{'ops': [{'retain': 250}, {'insert': 'ever not watch or read something because of its offensive portrayal of someone?'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion,ever not watch or read something because of its offensive portrayal of someone?",250,[],0,,5,30,0.2,1,0,0.5,5
6,text-insert,user,1630296552282,"{'ops': [{'retain': 250}, {'insert': ' '}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, ever not watch or read something because of its offensive portrayal of someone?",251,[],0,,5,30,0.2,1,0,0.5,6
7,text-insert,user,1630296552759,"{'ops': [{'retain': 251}, {'insert': 'I'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, Iever not watch or read something because of its offensive portrayal of someone?",252,[],0,,5,30,0.2,1,0,0.5,7
8,text-insert,user,1630296552911,"{'ops': [{'retain': 252}, {'insert': ' '}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I ever not watch or read something because of its offensive portrayal of someone?",253,[],0,,5,30,0.2,1,0,0.5,8
9,text-insert,user,1630296553298,"{'ops': [{'retain': 253}, {'insert': 'w'}]}",,"What Stereotypical Characters Make You Cringe?

What stereotypical characters in books, movies or television shows make you cringe and why? Would you ever not watch or read something because of its offensive portrayal of someone?

---

In my opinion, I wever not watch or read something because of its offensive portrayal of someone?",254,[],0,,5,30,0.2,1,0,0.5,9
