,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630018996140,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.",123,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1630018999846,"{'ops': [{'retain': 123}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1630019009340,"{'ops': [{'retain': 124}, {'insert': 'R'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. R",125,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1630019009580,"{'ops': [{'retain': 125}, {'insert': 'i'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Ri",126,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1630019009826,"{'ops': [{'retain': 126}, {'insert': 'g'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Rig",127,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1630019009936,"{'ops': [{'retain': 127}, {'insert': 'h'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Righ",128,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1630019010056,"{'ops': [{'retain': 128}, {'insert': 't'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right",129,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1630019010360,"{'ops': [{'retain': 129}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right ",130,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1630019010730,"{'ops': [{'retain': 130}, {'insert': 'a'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right a",131,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1630019010966,"{'ops': [{'retain': 131}, {'insert': 'w'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right aw",132,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1630019011238,"{'ops': [{'retain': 132}, {'insert': 'a'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right awa",133,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1630019011426,"{'ops': [{'retain': 133}, {'insert': 'y'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right away",134,[],0,,5,30,0.75,1,0,1,11
12,text-insert,user,1630019012354,"{'ops': [{'retain': 134}, {'insert': ','}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Right away,",135,[],0,,5,30,0.75,1,0,1,12
