,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629230363241,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1629230377095,"{'ops': [{'retain': 208}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. ",209,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1629230377912,"{'ops': [{'retain': 209}, {'insert': 'A'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. A",210,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1629230378135,"{'ops': [{'retain': 210}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At",211,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1629230378252,"{'ops': [{'retain': 211}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At ",212,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1629230378426,"{'ops': [{'retain': 212}, {'insert': 'l'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At l",213,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1629230378590,"{'ops': [{'retain': 213}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At le",214,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1629230378767,"{'ops': [{'retain': 214}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At lea",215,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1629230378980,"{'ops': [{'retain': 215}, {'insert': 's'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At leas",216,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1629230379171,"{'ops': [{'retain': 216}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least",217,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1629230380027,"{'ops': [{'retain': 217}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least ",218,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1629230380153,"{'ops': [{'retain': 218}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least t",219,[],0,,5,30,0.75,1,0,1,11
12,text-insert,user,1629230380330,"{'ops': [{'retain': 219}, {'insert': 'h'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least th",220,[],0,,5,30,0.75,1,0,1,12
13,text-insert,user,1629230380436,"{'ops': [{'retain': 220}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least tha",221,[],0,,5,30,0.75,1,0,1,13
14,text-insert,user,1629230380573,"{'ops': [{'retain': 221}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that",222,[],0,,5,30,0.75,1,0,1,14
15,text-insert,user,1629230380646,"{'ops': [{'retain': 222}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that ",223,[],0,,5,30,0.75,1,0,1,15
16,text-insert,user,1629230380826,"{'ops': [{'retain': 223}, {'insert': 'i'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that i",224,[],0,,5,30,0.75,1,0,1,16
17,text-insert,user,1629230380924,"{'ops': [{'retain': 224}, {'insert': 's'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that is",225,[],0,,5,30,0.75,1,0,1,17
18,text-insert,user,1629230381027,"{'ops': [{'retain': 225}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that is ",226,[],0,,5,30,0.75,1,0,1,18
19,text-insert,user,1629230381167,"{'ops': [{'retain': 226}, {'insert': 'w'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that is w",227,[],0,,5,30,0.75,1,0,1,19
20,text-insert,user,1629230381293,"{'ops': [{'retain': 227}, {'insert': 'h'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that is wh",228,[],0,,5,30,0.75,1,0,1,20
21,text-insert,user,1629230381394,"{'ops': [{'retain': 228}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that is wha",229,[],0,,5,30,0.75,1,0,1,21
22,text-insert,user,1629230381549,"{'ops': [{'retain': 229}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. At least that is what",230,[],0,,5,30,0.75,1,0,1,22
