,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629201580540,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.",123,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629201612005,"{'ops': [{'retain': 123}, {'insert': '\n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.
",123,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1629201612321,"{'ops': [{'retain': 124}, {'insert': '\n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",124,[],0,,5,30,0.3,1,0,0,2
3,suggestion-get,user,1629201618267,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,,5,30,0.3,1,0,0,3
4,suggestion-open,api,1629201620167,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,"[{'index': 0, 'original': '\n\nThe alien, named Zoltar, has a plan to take over the world.', 'trimmed': 'The alien, named Zoltar, has a plan to take over the world.', 'probability': 8.64283910431248e-19}, {'index': 1, 'original': '\n\nThe alien is a bit of a fan of the actor, and has been watching his movies.', 'trimmed': 'The alien is a bit of a fan of the actor, and has been watching his movies.', 'probability': 7.472122581589217e-18}, {'index': 2, 'original': '\n\nThe alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.', 'trimmed': 'The alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.', 'probability': 7.106864780929178e-07}, {'index': 3, 'original': '\n\nThe alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back', 'trimmed': 'The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back', 'probability': 1.272332232493111e-18}]",0,,5,30,0.3,1,0,0,4
5,suggestion-hover,user,1629201620170,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,2,5,30,0.3,1,0,0,5
6,suggestion-hover,user,1629201620790,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,1,5,30,0.3,1,0,0,6
7,suggestion-hover,user,1629201621518,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,0,5,30,0.3,1,0,0,7
8,suggestion-hover,user,1629201622385,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,1,5,30,0.3,1,0,0,8
9,suggestion-hover,user,1629201623440,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,2,5,30,0.3,1,0,0,9
10,suggestion-hover,user,1629201624848,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,3,5,30,0.3,1,0,0,10
11,suggestion-select,user,1629201631266,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,3,5,30,0.3,1,0,0,11
12,suggestion-close,api,1629201631267,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.

",125,[],0,3,5,30,0.3,1,0,0,12
13,text-insert,api,1629201631316,"{'ops': [{'retain': 126}, {'insert': '\nThe alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back\n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
",242,[],0,3,5,30,0.3,1,0,0,13
14,text-insert,user,1629201634270,"{'ops': [{'retain': 242}, {'insert': '.'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
.",243,[],0,3,5,30,0.3,1,0,0,14
15,text-insert,user,1629201634729,"{'ops': [{'retain': 243}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. ",244,[],0,3,5,30,0.3,1,0,0,15
16,text-insert,user,1629201635445,"{'ops': [{'retain': 244}, {'insert': 'M'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. M",245,[],0,3,5,30,0.3,1,0,0,16
17,text-insert,user,1629201639633,"{'ops': [{'retain': 245}, {'insert': 'a'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Ma",246,[],0,3,5,30,0.3,1,0,0,17
18,text-insert,user,1629201639986,"{'ops': [{'retain': 246}, {'insert': 't'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Mat",247,[],0,3,5,30,0.3,1,0,0,18
19,text-insert,user,1629201640156,"{'ops': [{'retain': 247}, {'insert': 't'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Matt",248,[],0,3,5,30,0.3,1,0,0,19
20,text-insert,user,1629201640447,"{'ops': [{'retain': 248}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Matt ",249,[],0,3,5,30,0.3,1,0,0,20
21,text-insert,user,1629201640753,"{'ops': [{'retain': 249}, {'insert': 'D'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Matt D",250,[],0,3,5,30,0.3,1,0,0,21
22,text-insert,user,1629201641016,"{'ops': [{'retain': 250}, {'insert': 'a'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Matt Da",251,[],0,3,5,30,0.3,1,0,0,22
23,text-insert,user,1629201641031,"{'ops': [{'retain': 251}, {'insert': 'm'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Matt Dam",252,[],0,3,5,30,0.3,1,0,0,23
24,text-insert,user,1629201641247,"{'ops': [{'retain': 252}, {'insert': 'o'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.


The alien is a bit of a ditz, and when he realizes that he has kidnapped the wrong person, he tries to get him back
. Matt Damo",253,[],0,3,5,30,0.3,1,0,0,24
