,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630211019996,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1630211037333,"{'ops': [{'retain': 208}, {'insert': 'n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.n",209,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1630211037443,"{'ops': [{'retain': 209}, {'insert': 'n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.nn",210,[],0,,5,30,0.3,1,0,0,2
3,text-insert,user,1630211037661,"{'ops': [{'retain': 210}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.nn ",211,[],0,,5,30,0.3,1,0,0,3
4,text-delete,user,1630211038333,"{'ops': [{'retain': 210}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.nn",210,[],0,,5,30,0.3,1,0,0,4
5,text-delete,user,1630211038458,"{'ops': [{'retain': 209}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.n",209,[],0,,5,30,0.3,1,0,0,5
6,text-delete,user,1630211038594,"{'ops': [{'retain': 208}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.3,1,0,0,6
7,text-insert,user,1630211039210,"{'ops': [{'retain': 208}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. ",209,[],0,,5,30,0.3,1,0,0,7
8,text-insert,user,1630211049246,"{'ops': [{'retain': 209}, {'insert': 'B'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. B",210,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1630211049497,"{'ops': [{'retain': 210}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Be",211,[],0,,5,30,0.3,1,0,0,9
10,text-insert,user,1630211049697,"{'ops': [{'retain': 211}, {'insert': 'f'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Bef",212,[],0,,5,30,0.3,1,0,0,10
11,text-insert,user,1630211049883,"{'ops': [{'retain': 212}, {'insert': 'o'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Befo",213,[],0,,5,30,0.3,1,0,0,11
12,text-insert,user,1630211049938,"{'ops': [{'retain': 213}, {'insert': 'r'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Befor",214,[],0,,5,30,0.3,1,0,0,12
13,text-insert,user,1630211050081,"{'ops': [{'retain': 214}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before",215,[],0,,5,30,0.3,1,0,0,13
14,text-insert,user,1630211050124,"{'ops': [{'retain': 215}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before ",216,[],0,,5,30,0.3,1,0,0,14
15,text-insert,user,1630211051626,"{'ops': [{'retain': 216}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before t",217,[],0,,5,30,0.3,1,0,0,15
16,text-insert,user,1630211051681,"{'ops': [{'retain': 217}, {'insert': 'h'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before th",218,[],0,,5,30,0.3,1,0,0,16
17,text-insert,user,1630211051745,"{'ops': [{'retain': 218}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before the",219,[],0,,5,30,0.3,1,0,0,17
18,text-insert,user,1630211051833,"{'ops': [{'retain': 219}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before the ",220,[],0,,5,30,0.3,1,0,0,18
19,text-insert,user,1630211052481,"{'ops': [{'retain': 220}, {'insert': 'm'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before the m",221,[],0,,5,30,0.3,1,0,0,19
20,text-insert,user,1630211052537,"{'ops': [{'retain': 221}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before the ma",222,[],0,,5,30,0.3,1,0,0,20
21,text-insert,user,1630211052696,"{'ops': [{'retain': 222}, {'insert': 'i'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Before the mai",223,[],0,,5,30,0.3,1,0,0,21
