,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629307791540,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation.",257,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629307820131,"{'ops': [{'retain': 257}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. ",258,[],0,,5,30,0.3,1,0,0,1
2,text-insert,user,1629307820446,"{'ops': [{'retain': 258}, {'insert': 'N'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. N",259,[],0,,5,30,0.3,1,0,0,2
3,text-insert,user,1629307820718,"{'ops': [{'retain': 259}, {'insert': 'o'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. No",260,[],0,,5,30,0.3,1,0,0,3
4,text-insert,user,1629307820958,"{'ops': [{'retain': 260}, {'insert': 't'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not",261,[],0,,5,30,0.3,1,0,0,4
5,text-insert,user,1629307821055,"{'ops': [{'retain': 261}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not ",262,[],0,,5,30,0.3,1,0,0,5
6,text-insert,user,1629307821318,"{'ops': [{'retain': 262}, {'insert': 'o'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not o",263,[],0,,5,30,0.3,1,0,0,6
7,text-insert,user,1629307821614,"{'ops': [{'retain': 263}, {'insert': 'n'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not on",264,[],0,,5,30,0.3,1,0,0,7
8,text-insert,user,1629307821903,"{'ops': [{'retain': 264}, {'insert': 'l'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not onl",265,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1629307822214,"{'ops': [{'retain': 265}, {'insert': 'y'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only",266,[],0,,5,30,0.3,1,0,0,9
10,text-insert,user,1629307822438,"{'ops': [{'retain': 266}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only ",267,[],0,,5,30,0.3,1,0,0,10
11,text-insert,user,1629307822670,"{'ops': [{'retain': 267}, {'insert': 't'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only t",268,[],0,,5,30,0.3,1,0,0,11
12,text-insert,user,1629307822854,"{'ops': [{'retain': 268}, {'insert': 'h'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only th",269,[],0,,5,30,0.3,1,0,0,12
13,text-insert,user,1629307822974,"{'ops': [{'retain': 269}, {'insert': 'a'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only tha",270,[],0,,5,30,0.3,1,0,0,13
14,text-insert,user,1629307823022,"{'ops': [{'retain': 270}, {'insert': 't'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that",271,[],0,,5,30,0.3,1,0,0,14
15,text-insert,user,1629307823766,"{'ops': [{'retain': 271}, {'insert': ','}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that,",272,[],0,,5,30,0.3,1,0,0,15
16,text-insert,user,1629307823942,"{'ops': [{'retain': 272}, {'insert': ' '}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, ",273,[],0,,5,30,0.3,1,0,0,16
17,text-insert,user,1629307824174,"{'ops': [{'retain': 273}, {'insert': 'b'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, b",274,[],0,,5,30,0.3,1,0,0,17
18,text-insert,user,1629307824438,"{'ops': [{'retain': 274}, {'insert': 'u'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, bu",275,[],0,,5,30,0.3,1,0,0,18
19,text-insert,user,1629307824710,"{'ops': [{'retain': 275}, {'insert': 't'}]}",,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,,5,30,0.3,1,0,0,19
20,suggestion-get,user,1629307827734,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,,5,30,0.3,1,0,0,20
21,suggestion-open,api,1629307829657,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,"[{'index': 0, 'original': ' the world is now controlled by a single, all-powerful government known as the New Order.', 'trimmed': 'the world is now controlled by a single, all-powerful government known as the New Order.', 'probability': 1.350753749628768e-15}, {'index': 1, 'original': "" the rest of the world has developed superpowers, and they're not happy that the United States has returned."", 'trimmed': ""the rest of the world has developed superpowers, and they're not happy that the United States has returned."", 'probability': 5.2721684478596744e-14}, {'index': 2, 'original': ' the rest of the world has been taken over by a group of genetically enhanced super-humans called the Collective.', 'trimmed': 'the rest of the world has been taken over by a group of genetically enhanced super-humans called the Collective.', 'probability': 2.3668983792187877e-15}, {'index': 3, 'original': ' the rest of the world has evolved in ways that the U.S. never could have imagined.', 'trimmed': 'the rest of the world has evolved in ways that the U.S. never could have imagined.', 'probability': 9.301716264462164e-15}, {'index': 4, 'original': "" they have been replaced as the world's superpower by a new nation, the Union of Soviet Socialist Republics (USSR)."", 'trimmed': ""they have been replaced as the world's superpower by a new nation, the Union of Soviet Socialist Republics (USSR)."", 'probability': 1.5441456852089579e-12}]",0,,5,30,0.3,1,0,0,21
22,suggestion-hover,user,1629307836922,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,4,5,30,0.3,1,0,0,22
23,suggestion-hover,user,1629307837022,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,3,5,30,0.3,1,0,0,23
24,suggestion-hover,user,1629307837415,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,2,5,30,0.3,1,0,0,24
25,suggestion-hover,user,1629307837772,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,1,5,30,0.3,1,0,0,25
26,suggestion-hover,user,1629307838192,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,2,5,30,0.3,1,0,0,26
27,suggestion-select,user,1629307840635,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,2,5,30,0.3,1,0,0,27
28,suggestion-close,api,1629307840636,,,"Following World War III, all the nations of the world agreed to 50 years of strict isolation from one another in order to prevent additional conflicts. 50 years later, the United States comes out of exile, only to learn that no one else went into isolation. Not only that, but",276,[],0,2,5,30,0.3,1,0,0,28
