,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629266706571,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.",123,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1629266712630,"{'ops': [{'retain': 123}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.3,1,0,0,1
2,suggestion-get,user,1629266717589,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.3,1,0,0,2
3,suggestion-open,api,1629266719386,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,"[{'index': 0, 'original': '\n\nThis is a story about an alien who is trying to understand the concept of love.', 'trimmed': 'This is a story about an alien who is trying to understand the concept of love.', 'probability': 1.0271875178055498e-13}, {'index': 1, 'original': '\n\nThe alien, named Steven, is a member of the Klaatu, a race of aliens that are peaceful and only want to help humanity', 'trimmed': 'The alien, named Steven, is a member of the Klaatu, a race of aliens that are peaceful and only want to help humanity', 'probability': 8.218719006207226e-21}, {'index': 2, 'original': '\n\nThe alien is trying to find out what makes Matt Damon so special, and he has to do it before Matt Damon is rescued.', 'trimmed': 'The alien is trying to find out what makes Matt Damon so special, and he has to do it before Matt Damon is rescued.', 'probability': 3.227646178858075e-18}, {'index': 3, 'original': '\n\nThe alien is confused as to why they care so much about a single human.', 'trimmed': 'The alien is confused as to why they care so much about a single human.', 'probability': 7.791052937422724e-14}]",0,,5,30,0.3,1,0,0,3
4,suggestion-hover,user,1629266727215,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,0,5,30,0.3,1,0,0,4
5,suggestion-hover,user,1629266727331,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,1,5,30,0.3,1,0,0,5
6,suggestion-select,user,1629266731751,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,1,5,30,0.3,1,0,0,6
7,suggestion-close,api,1629266731752,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,1,5,30,0.3,1,0,0,7
8,text-insert,api,1629266731767,"{'ops': [{'retain': 125}, {'insert': '\nThe alien, named Steven, is a member of the Klaatu, a race of aliens that are peaceful and only want to help humanity\n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. 
The alien, named Steven, is a member of the Klaatu, a race of aliens that are peaceful and only want to help humanity
",243,[],0,1,5,30,0.3,1,0,0,8
9,cursor-backward,user,1629266733495,,"{'index': 124, 'length': 0}","An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. 
The alien, named Steven, is a member of the Klaatu, a race of aliens that are peaceful and only want to help humanity
",124,[],0,1,5,30,0.3,1,0,0,9
