,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630327172613,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1630327191393,"{'ops': [{'retain': 208}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. ",209,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1630327191721,"{'ops': [{'retain': 209}, {'insert': 'Y'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Y",210,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1630327191847,"{'ops': [{'retain': 210}, {'insert': 'o'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. Yo",211,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1630327191991,"{'ops': [{'retain': 211}, {'insert': 'u'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You",212,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1630327192059,"{'ops': [{'retain': 212}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You ",213,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1630327192227,"{'ops': [{'retain': 213}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You a",214,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1630327192323,"{'ops': [{'retain': 214}, {'insert': 'r'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You ar",215,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1630327192394,"{'ops': [{'retain': 215}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are",216,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1630327192579,"{'ops': [{'retain': 216}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are ",217,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1630327192762,"{'ops': [{'retain': 217}, {'insert': 'v'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are v",218,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1630327192950,"{'ops': [{'retain': 218}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are ve",219,[],0,,5,30,0.75,1,0,1,11
12,text-insert,user,1630327193026,"{'ops': [{'retain': 219}, {'insert': 'r'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are ver",220,[],0,,5,30,0.75,1,0,1,12
13,text-insert,user,1630327193135,"{'ops': [{'retain': 220}, {'insert': 'y'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very",221,[],0,,5,30,0.75,1,0,1,13
14,text-insert,user,1630327193219,"{'ops': [{'retain': 221}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very ",222,[],0,,5,30,0.75,1,0,1,14
15,text-insert,user,1630327193395,"{'ops': [{'retain': 222}, {'insert': 'i'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very i",223,[],0,,5,30,0.75,1,0,1,15
16,text-insert,user,1630327193552,"{'ops': [{'retain': 223}, {'insert': 'n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very in",224,[],0,,5,30,0.75,1,0,1,16
17,text-insert,user,1630327193635,"{'ops': [{'retain': 224}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very int",225,[],0,,5,30,0.75,1,0,1,17
18,text-insert,user,1630327193783,"{'ops': [{'retain': 225}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very inte",226,[],0,,5,30,0.75,1,0,1,18
19,text-insert,user,1630327193859,"{'ops': [{'retain': 226}, {'insert': 'r'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very inter",227,[],0,,5,30,0.75,1,0,1,19
20,text-insert,user,1630327194003,"{'ops': [{'retain': 227}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very intere",228,[],0,,5,30,0.75,1,0,1,20
21,text-insert,user,1630327194171,"{'ops': [{'retain': 228}, {'insert': 's'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interes",229,[],0,,5,30,0.75,1,0,1,21
22,text-insert,user,1630327194391,"{'ops': [{'retain': 229}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interest",230,[],0,,5,30,0.75,1,0,1,22
23,text-insert,user,1630327194567,"{'ops': [{'retain': 230}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very intereste",231,[],0,,5,30,0.75,1,0,1,23
24,text-insert,user,1630327194807,"{'ops': [{'retain': 231}, {'insert': 'd'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested",232,[],0,,5,30,0.75,1,0,1,24
25,text-insert,user,1630327194952,"{'ops': [{'retain': 232}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested ",233,[],0,,5,30,0.75,1,0,1,25
26,text-insert,user,1630327195096,"{'ops': [{'retain': 233}, {'insert': 'i'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested i",234,[],0,,5,30,0.75,1,0,1,26
27,text-insert,user,1630327195353,"{'ops': [{'retain': 234}, {'insert': 'n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in",235,[],0,,5,30,0.75,1,0,1,27
28,text-insert,user,1630327195416,"{'ops': [{'retain': 235}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in ",236,[],0,,5,30,0.75,1,0,1,28
29,text-insert,user,1630327196701,"{'ops': [{'retain': 236}, {'insert': 'w'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in w",237,[],0,,5,30,0.75,1,0,1,29
30,text-insert,user,1630327196780,"{'ops': [{'retain': 237}, {'insert': 'h'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in wh",238,[],0,,5,30,0.75,1,0,1,30
31,text-insert,user,1630327196868,"{'ops': [{'retain': 238}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in wha",239,[],0,,5,30,0.75,1,0,1,31
32,text-insert,user,1630327196964,"{'ops': [{'retain': 239}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what",240,[],0,,5,30,0.75,1,0,1,32
33,text-insert,user,1630327197053,"{'ops': [{'retain': 240}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what ",241,[],0,,5,30,0.75,1,0,1,33
34,text-insert,user,1630327197208,"{'ops': [{'retain': 241}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what t",242,[],0,,5,30,0.75,1,0,1,34
35,text-insert,user,1630327197273,"{'ops': [{'retain': 242}, {'insert': 'h'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what th",243,[],0,,5,30,0.75,1,0,1,35
36,text-insert,user,1630327197353,"{'ops': [{'retain': 243}, {'insert': 'i'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what thi",244,[],0,,5,30,0.75,1,0,1,36
37,text-insert,user,1630327197529,"{'ops': [{'retain': 244}, {'insert': 's'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what this",245,[],0,,5,30,0.75,1,0,1,37
38,text-insert,user,1630327197594,"{'ops': [{'retain': 245}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what this ",246,[],0,,5,30,0.75,1,0,1,38
39,text-insert,user,1630327197753,"{'ops': [{'retain': 246}, {'insert': 'l'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what this l",247,[],0,,5,30,0.75,1,0,1,39
40,text-delete,user,1630327198390,"{'ops': [{'retain': 246}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what this ",246,[],0,,5,30,0.75,1,0,1,40
41,text-insert,user,1630327198617,"{'ops': [{'retain': 246}, {'insert': 'n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen. You are very interested in what this n",247,[],0,,5,30,0.75,1,0,1,41
