,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1629128205959,,,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.",208,[],0,,5,30,0.75,1,0,1,0
1,text-insert,user,1629128208382,"{'ops': [{'retain': 208}, {'insert': '\n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.
",208,[],0,,5,30,0.75,1,0,1,1
2,text-insert,user,1629128208783,"{'ops': [{'retain': 209}, {'insert': '\n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

",209,[],0,,5,30,0.75,1,0,1,2
3,text-insert,user,1629128214573,"{'ops': [{'retain': 210}, {'insert': 'Y'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

Y",211,[],0,,5,30,0.75,1,0,1,3
4,text-insert,user,1629128214834,"{'ops': [{'retain': 211}, {'insert': 'o'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

Yo",212,[],0,,5,30,0.75,1,0,1,4
5,text-insert,user,1629128214906,"{'ops': [{'retain': 212}, {'insert': 'u'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You",213,[],0,,5,30,0.75,1,0,1,5
6,text-insert,user,1629128215065,"{'ops': [{'retain': 213}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You ",214,[],0,,5,30,0.75,1,0,1,6
7,text-insert,user,1629128215338,"{'ops': [{'retain': 214}, {'insert': 'g'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You g",215,[],0,,5,30,0.75,1,0,1,7
8,text-insert,user,1629128215509,"{'ops': [{'retain': 215}, {'insert': 'l'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You gl",216,[],0,,5,30,0.75,1,0,1,8
9,text-insert,user,1629128216074,"{'ops': [{'retain': 216}, {'insert': 'a'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You gla",217,[],0,,5,30,0.75,1,0,1,9
10,text-insert,user,1629128216367,"{'ops': [{'retain': 217}, {'insert': 'c'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glac",218,[],0,,5,30,0.75,1,0,1,10
11,text-insert,user,1629128216529,"{'ops': [{'retain': 218}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glace",219,[],0,,5,30,0.75,1,0,1,11
12,text-insert,user,1629128216656,"{'ops': [{'retain': 219}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glace ",220,[],0,,5,30,0.75,1,0,1,12
13,text-delete,user,1629128217337,"{'ops': [{'retain': 219}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glace",219,[],0,,5,30,0.75,1,0,1,13
14,text-delete,user,1629128217526,"{'ops': [{'retain': 218}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glac",218,[],0,,5,30,0.75,1,0,1,14
15,text-delete,user,1629128217681,"{'ops': [{'retain': 217}, {'delete': 1}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You gla",217,[],0,,5,30,0.75,1,0,1,15
16,text-insert,user,1629128217979,"{'ops': [{'retain': 217}, {'insert': 'n'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glan",218,[],0,,5,30,0.75,1,0,1,16
17,text-insert,user,1629128218174,"{'ops': [{'retain': 218}, {'insert': 'c'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glanc",219,[],0,,5,30,0.75,1,0,1,17
18,text-insert,user,1629128218299,"{'ops': [{'retain': 219}, {'insert': 'e'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance",220,[],0,,5,30,0.75,1,0,1,18
19,text-insert,user,1629128218547,"{'ops': [{'retain': 220}, {'insert': ' '}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance ",221,[],0,,5,30,0.75,1,0,1,19
20,text-insert,user,1629128220042,"{'ops': [{'retain': 221}, {'insert': 'c'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance c",222,[],0,,5,30,0.75,1,0,1,20
21,text-insert,user,1629128220267,"{'ops': [{'retain': 222}, {'insert': 'u'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance cu",223,[],0,,5,30,0.75,1,0,1,21
22,text-insert,user,1629128220526,"{'ops': [{'retain': 223}, {'insert': 't'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance cut",224,[],0,,5,30,0.75,1,0,1,22
23,text-insert,user,1629128220679,"{'ops': [{'retain': 224}, {'insert': 'i'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance cuti",225,[],0,,5,30,0.75,1,0,1,23
24,text-insert,user,1629128220847,"{'ops': [{'retain': 225}, {'insert': 'o'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance cutio",226,[],0,,5,30,0.75,1,0,1,24
25,text-insert,user,1629128221075,"{'ops': [{'retain': 226}, {'insert': 'u'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance cutiou",227,[],0,,5,30,0.75,1,0,1,25
26,text-insert,user,1629128221234,"{'ops': [{'retain': 227}, {'insert': 's'}]}",,"When you die, you appear in a cinema with a number of other people who look like you. You find out that they are your previous reincarnations, and soon you all begin watching your next life on the big screen.

You glance cutious",228,[],0,,5,30,0.75,1,0,1,26
