,eventName,eventSource,eventTimestamp,textDelta,cursorRange,currentDoc,currentCursor,currentSuggestions,currentSuggestionIndex,currentHoverIndex,currentN,currentMaxToken,currentTemperature,currentTopP,currentPresencePenalty,currentFrequencyPenalty,eventNum
0,system-initialize,api,1630407052452,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing.",123,[],0,,5,30,0.3,1,0,0,0
1,text-insert,user,1630407062830,"{'ops': [{'retain': 123}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.3,1,0,0,1
2,suggestion-get,user,1630407062938,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.3,1,0,0,2
3,suggestion-open,api,1630407064791,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,"[{'index': 0, 'original': '\n\nA man has been abducted by aliens and is being held captive in their spaceship.', 'trimmed': 'A man has been abducted by aliens and is being held captive in their spaceship.', 'probability': 1.2494520246117463e-17}, {'index': 1, 'original': '\n\nThe alien has been keeping Matt Damon in a cage, and has been feeding him nothing but bread and water.', 'trimmed': 'The alien has been keeping Matt Damon in a cage, and has been feeding him nothing but bread and water.', 'probability': 5.182557283603442e-16}, {'index': 2, 'original': '\n\nThe film is directed by Neill Blomkamp, who also directed District 9.', 'trimmed': 'The film is directed by Neill Blomkamp, who also directed District 9.', 'probability': 4.1889294693269574e-10}, {'index': 3, 'original': '\n\nA man is abducted by aliens and is forced to play a game where he must find the aliens before they find him.', 'trimmed': 'A man is abducted by aliens and is forced to play a game where he must find the aliens before they find him.', 'probability': 6.23129385749173e-17}, {'index': 4, 'original': '\n\nThe movie is a parody of the movie ""The Martian"" and the TV show ""Lost"".', 'trimmed': 'The movie is a parody of the movie ""The Martian"" and the TV show ""Lost"".', 'probability': 1.5023896303701384e-14}]",0,,5,30,0.3,1,0,0,3
4,suggestion-close,user,1630407070461,,,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. ",124,[],0,,5,30,0.3,1,0,0,4
5,text-insert,user,1630407073551,"{'ops': [{'retain': 124}, {'insert': 'T'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. T",125,[],0,,5,30,0.3,1,0,0,5
6,text-insert,user,1630407073710,"{'ops': [{'retain': 125}, {'insert': 'h'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. Th",126,[],0,,5,30,0.3,1,0,0,6
7,text-insert,user,1630407073840,"{'ops': [{'retain': 126}, {'insert': 'e'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The",127,[],0,,5,30,0.3,1,0,0,7
8,text-insert,user,1630407074012,"{'ops': [{'retain': 127}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The ",128,[],0,,5,30,0.3,1,0,0,8
9,text-insert,user,1630407075270,"{'ops': [{'retain': 128}, {'insert': 't'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The t",129,[],0,,5,30,0.3,1,0,0,9
10,text-insert,user,1630407075369,"{'ops': [{'retain': 129}, {'insert': 'h'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The th",130,[],0,,5,30,0.3,1,0,0,10
11,text-insert,user,1630407075435,"{'ops': [{'retain': 130}, {'insert': 'i'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thi",131,[],0,,5,30,0.3,1,0,0,11
12,text-insert,user,1630407075638,"{'ops': [{'retain': 131}, {'insert': 'n'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thin",132,[],0,,5,30,0.3,1,0,0,12
13,text-insert,user,1630407075749,"{'ops': [{'retain': 132}, {'insert': 'g'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing",133,[],0,,5,30,0.3,1,0,0,13
14,text-insert,user,1630407076283,"{'ops': [{'retain': 133}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing ",134,[],0,,5,30,0.3,1,0,0,14
15,text-insert,user,1630407076851,"{'ops': [{'retain': 134}, {'insert': 'i'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing i",135,[],0,,5,30,0.3,1,0,0,15
16,text-insert,user,1630407076970,"{'ops': [{'retain': 135}, {'insert': 's'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing is",136,[],0,,5,30,0.3,1,0,0,16
17,text-insert,user,1630407077091,"{'ops': [{'retain': 136}, {'insert': ' '}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing is ",137,[],0,,5,30,0.3,1,0,0,17
18,text-insert,user,1630407077471,"{'ops': [{'retain': 137}, {'insert': 't'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing is t",138,[],0,,5,30,0.3,1,0,0,18
19,text-insert,user,1630407077630,"{'ops': [{'retain': 138}, {'insert': 'h'}]}",,"An alien has kidnapped Matt Damon, not knowing what lengths humanity goes through to retrieve him whenever he goes missing. The thing is th",139,[],0,,5,30,0.3,1,0,0,19
